1735.0,206.0,187.0,191.0,2900.0,652.0
215.0,197.0,203.0,329.0,23988.0,2460.0
1035.0,995.0,949.0,1213.0,19945.0,6294.0
3547.0,3537.0,2197.0,6524.0,22287.0,6659.0
13502.0,15432.0,11291.0,13907.0,24715.0,15528.0
